_id,brand,color,car_type,in_section,now_section,week_day,special_day,date,hour_in,hour_out,out_section
60fd412d5dcdf0f0f3698afa,Honda,white,car,3,3,6,true,11-7-2021,20,20,2
60fd412e0ebc82e427d13419,Audi,black,car,3,3,7,false,1-10-2020,5,5,3
60fd412e5dcdf0f0f3698afb,Maserati,red,motorcycle,5,5,3,true,15-11-2020,14,11,4
60fd41300ebc82e427d1341a,Honda,yellow,car,2,2,2,false,2-1-2020,16,8,4
60fd41305dcdf0f0f3698afc,Toyota,pink,truck,2,2,4,false,23-6-2021,23,20,4
60fd41310ebc82e427d1341b,Maserati,white,car,4,4,5,false,16-9-2020,15,14,2
60fd41315dcdf0f0f3698afd,Maserati,blue,car,1,1,4,false,16-3-2021,17,9,3
60fd41320ebc82e427d1341c,Toyota,black,car,4,4,1,false,22-6-2021,22,12,3
60fd41335dcdf0f0f3698afe,Honda,yellow,car,4,4,3,false,9-4-2021,16,16,4
60fd41350ebc82e427d1341d,Lamborghini,red,car,3,3,6,false,2-12-2020,15,3,2
60fd41345dcdf0f0f3698aff,Audi,pink,motorcycle,1,1,2,false,7-12-2020,13,18,5
60fd41360ebc82e427d1341e,Renault,white,bus,1,1,4,false,21-8-2020,5,21,5
60fd41365dcdf0f0f3698b00,Lamborghini,black,car,3,3,1,true,4-2-2020,24,7,3
60fd41380ebc82e427d1341f,Maserati,blue,truck,2,2,1,false,9-1-2020,2,19,4
60fd41375dcdf0f0f3698b01,Lamborghini,white,car,2,2,4,true,22-4-2021,17,10,2
60fd41380ebc82e427d13420,Renault,black,car,4,4,6,false,3-9-2020,3,1,3
60fd41395dcdf0f0f3698b02,Ford,black,bus,3,3,2,false,21-3-2020,6,17,5
60fd413a0ebc82e427d13421,Honda,green,bus,1,1,6,false,26-4-2021,12,9,5
60fd413a5dcdf0f0f3698b03,Lamborghini,yellow,car,2,2,6,false,29-12-2020,1,16,4
60fd413c0ebc82e427d13422,BMW,green,car,3,3,6,true,20-7-2020,19,9,1
60fd413c5dcdf0f0f3698b04,Ford,black,car,3,3,2,false,6-4-2021,20,11,3
60fd413d0ebc82e427d13423,Toyota,green,car,1,1,3,true,3-3-2020,24,10,1
60fd413e5dcdf0f0f3698b05,Honda,yellow,car,4,4,3,false,9-8-2020,6,9,4
60fd413f5dcdf0f0f3698b06,Renault,green,car,2,2,4,false,5-1-2020,9,15,1
60fd41400ebc82e427d13424,BMW,white,car,2,2,5,false,27-3-2021,9,4,2
60fd41415dcdf0f0f3698b07,BMW,yellow,car,1,1,5,true,21-5-2020,19,11,4
60fd41420ebc82e427d13425,Audi,blue,car,2,2,3,false,11-9-2020,23,18,3
60fd41425dcdf0f0f3698b08,Ford,pink,car,2,2,7,true,19-6-2020,14,20,5
60fd41430ebc82e427d13426,Lamborghini,pink,car,2,2,4,true,28-6-2020,21,2,5
60fd41440ebc82e427d13427,Lamborghini,blue,car,2,2,6,true,10-6-2021,20,23,3
60fd41440ebc82e427d13428,Audi,green,car,3,3,1,true,27-8-2020,12,9,1
60fd41445dcdf0f0f3698b09,Renault,yellow,car,2,2,2,true,23-7-2021,7,1,4
60fd41450ebc82e427d13429,Renault,yellow,car,4,4,7,true,4-1-2020,12,1,4
60fd41465dcdf0f0f3698b0a,Toyota,red,car,3,3,7,false,7-6-2020,18,5,2
60fd41470ebc82e427d1342a,Toyota,white,car,2,2,3,true,26-1-2021,14,19,2
60fd41490ebc82e427d1342b,Renault,blue,bus,3,3,1,false,11-8-2020,1,13,5
60fd41495dcdf0f0f3698b0b,Renault,pink,car,3,3,4,false,19-6-2021,9,19,5
60fd414a0ebc82e427d1342c,Maserati,black,car,5,5,6,true,16-6-2021,10,2,3
60fd414b5dcdf0f0f3698b0c,Ford,blue,motorcycle,3,3,7,false,8-2-2021,14,15,2
60fd414c0ebc82e427d1342d,Renault,red,car,1,1,6,true,8-7-2020,7,6,2
60fd414c5dcdf0f0f3698b0d,Audi,red,bus,3,3,1,false,1-6-2020,16,2,5
60fd414c5dcdf0f0f3698b0e,Toyota,white,car,2,2,2,true,14-4-2021,24,7,2
60fd414e0ebc82e427d1342e,Renault,white,motorcycle,5,5,5,false,25-1-2021,17,14,4
60fd414d5dcdf0f0f3698b0f,Renault,red,car,3,3,7,false,8-7-2020,19,6,2
60fd414f0ebc82e427d1342f,Honda,white,car,1,1,6,true,4-1-2021,20,2,2
60fd414f5dcdf0f0f3698b10,Lamborghini,white,car,3,3,3,true,26-5-2020,8,5,2
60fd41500ebc82e427d13430,Ford,yellow,car,1,1,6,true,11-4-2021,17,8,4
60fd41505dcdf0f0f3698b11,BMW,black,car,2,2,4,false,6-7-2020,23,20,3
60fd41520ebc82e427d13431,Audi,red,car,1,1,4,false,5-2-2021,4,12,2
60fd41530ebc82e427d13432,Renault,pink,truck,2,2,2,false,4-3-2020,20,6,4
60fd41535dcdf0f0f3698b12,Ford,white,car,4,4,3,true,14-5-2020,6,18,2
60fd41550ebc82e427d13433,Renault,red,motorcycle,1,1,3,true,30-6-2020,4,5,3
60fd41555dcdf0f0f3698b13,Toyota,black,car,5,5,1,true,9-6-2021,16,21,3
60fd41555dcdf0f0f3698b14,Audi,black,motorcycle,4,4,1,true,21-3-2021,16,8,5
60fd41560ebc82e427d13434,Audi,pink,car,5,5,3,true,15-6-2021,21,16,5
60fd41565dcdf0f0f3698b15,Toyota,blue,car,5,5,7,true,22-8-2020,1,6,3
60fd41575dcdf0f0f3698b16,BMW,black,bus,2,2,2,false,27-8-2020,19,7,5
60fd41570ebc82e427d13435,Maserati,yellow,car,5,5,2,false,28-5-2021,4,4,4
60fd41585dcdf0f0f3698b17,Ford,green,bus,3,3,3,false,13-5-2020,13,19,5
60fd41590ebc82e427d13436,Lamborghini,pink,bus,5,5,2,false,30-10-2020,23,13,5
60fd415a5dcdf0f0f3698b18,Audi,blue,car,3,3,4,false,9-3-2020,14,1,3
60fd415a0ebc82e427d13437,Maserati,green,bus,4,4,3,false,29-3-2021,16,16,5
60fd415c0ebc82e427d13438,BMW,white,car,3,3,7,false,18-10-2020,5,1,2
60fd415c5dcdf0f0f3698b19,Maserati,red,car,3,3,4,false,10-5-2020,1,18,2
60fd415d5dcdf0f0f3698b1a,Honda,yellow,bus,3,3,3,false,15-8-2020,20,23,5
60fd415e0ebc82e427d13439,Lamborghini,white,car,4,4,1,false,17-12-2020,23,22,2
60fd415e5dcdf0f0f3698b1b,Lamborghini,white,car,1,1,7,false,2-7-2020,23,16,2
60fd415f0ebc82e427d1343a,Toyota,white,truck,5,5,4,false,24-6-2021,12,11,4
60fd41605dcdf0f0f3698b1c,Lamborghini,black,car,1,1,2,false,28-2-2021,13,9,3
60fd41610ebc82e427d1343b,Toyota,green,bus,1,1,5,false,15-11-2020,15,22,5
60fd41615dcdf0f0f3698b1d,Renault,black,car,4,4,2,true,29-7-2020,15,22,3
60fd41620ebc82e427d1343c,Toyota,black,car,2,2,5,true,1-1-2020,16,11,3
60fd41635dcdf0f0f3698b1e,Toyota,white,bus,5,5,4,false,3-1-2021,10,12,5
60fd41640ebc82e427d1343d,Toyota,black,car,2,2,4,false,14-5-2020,16,23,3
60fd41645dcdf0f0f3698b1f,BMW,pink,car,4,4,7,false,21-7-2021,21,1,5
60fd41650ebc82e427d1343e,Honda,blue,car,5,5,1,false,1-9-2020,11,22,3
60fd41665dcdf0f0f3698b20,BMW,pink,car,5,5,7,true,28-1-2021,18,17,5
60fd41670ebc82e427d1343f,Renault,black,bus,3,3,5,false,29-1-2021,13,3,5
60fd41675dcdf0f0f3698b21,Audi,black,motorcycle,2,2,7,true,13-7-2021,7,16,3
60fd41680ebc82e427d13440,Maserati,yellow,motorcycle,5,5,7,false,8-1-2020,8,21,1
60fd41695dcdf0f0f3698b22,Ford,blue,motorcycle,1,1,5,true,12-7-2021,7,17,3
60fd416a0ebc82e427d13441,Lamborghini,white,motorcycle,2,2,6,false,22-1-2021,23,8,5
60fd416a5dcdf0f0f3698b23,Maserati,yellow,car,5,5,4,true,18-6-2021,1,18,4
60fd416b0ebc82e427d13442,Ford,green,car,3,3,2,false,3-4-2020,9,14,1
60fd416c5dcdf0f0f3698b24,Honda,red,car,3,3,3,false,15-10-2020,20,11,2
60fd416d0ebc82e427d13443,Ford,green,car,2,2,4,false,17-3-2020,3,5,1
60fd416d5dcdf0f0f3698b25,Toyota,green,car,4,4,5,true,11-9-2020,4,13,1
60fd416e0ebc82e427d13444,Honda,black,car,2,2,3,false,22-9-2020,12,21,3
60fd416f5dcdf0f0f3698b26,Ford,red,car,5,5,1,false,12-3-2021,13,18,2
60fd41700ebc82e427d13445,BMW,black,motorcycle,3,3,4,true,17-8-2020,4,7,5
60fd41715dcdf0f0f3698b27,Maserati,blue,motorcycle,3,3,7,false,24-10-2020,17,3,2
60fd41710ebc82e427d13446,Ford,black,car,2,2,5,false,27-1-2020,4,17,3
60fd41725dcdf0f0f3698b28,Audi,white,car,2,2,5,true,11-3-2020,21,17,2
60fd41730ebc82e427d13447,BMW,white,car,2,2,5,true,21-5-2021,18,11,2
60fd41745dcdf0f0f3698b29,Ford,blue,bus,4,4,3,false,26-4-2021,7,21,5
60fd41740ebc82e427d13448,BMW,red,car,2,2,6,false,29-6-2020,21,15,2
60fd41755dcdf0f0f3698b2a,Audi,black,car,5,5,7,true,20-5-2021,20,5,3
60fd41760ebc82e427d13449,BMW,black,car,4,4,1,false,13-12-2020,13,18,3
60fd41775dcdf0f0f3698b2b,Renault,white,car,3,3,7,true,28-6-2020,13,22,2
60fd41770ebc82e427d1344a,Toyota,yellow,car,2,2,7,false,30-9-2020,10,8,4
60fd41785dcdf0f0f3698b2c,Honda,yellow,bus,5,5,3,false,30-1-2020,10,19,5
60fd41790ebc82e427d1344b,Ford,white,truck,3,3,3,false,24-5-2021,4,11,4
60fd417a5dcdf0f0f3698b2d,Ford,yellow,motorcycle,1,1,5,false,26-12-2020,15,6,2
60fd417a0ebc82e427d1344c,Lamborghini,red,car,2,2,3,true,7-9-2020,20,5,2
60fd417b5dcdf0f0f3698b2e,Toyota,blue,bus,2,2,2,false,8-7-2020,15,15,5
60fd417c0ebc82e427d1344d,Renault,blue,car,1,1,4,true,25-9-2020,12,20,3
60fd417d5dcdf0f0f3698b2f,Ford,yellow,car,5,5,1,false,2-1-2020,5,19,4
60fd417d0ebc82e427d1344e,Ford,pink,car,5,5,3,true,9-9-2020,9,18,5
60fd417e5dcdf0f0f3698b30,Lamborghini,yellow,car,3,3,6,true,6-1-2020,19,24,4
60fd417f0ebc82e427d1344f,Audi,green,truck,4,4,3,false,13-5-2021,16,22,4
60fd417f5dcdf0f0f3698b31,BMW,green,car,1,1,4,false,13-1-2020,14,6,1
60fd41800ebc82e427d13450,Lamborghini,blue,car,1,1,6,false,20-1-2020,9,12,3
60fd41815dcdf0f0f3698b32,Maserati,black,car,5,5,7,false,19-4-2020,12,14,3
60fd41820ebc82e427d13451,BMW,blue,motorcycle,5,5,5,false,4-6-2021,4,2,3
60fd41825dcdf0f0f3698b33,Audi,black,car,4,4,6,true,2-2-2020,23,20,3
60fd41830ebc82e427d13452,BMW,white,car,5,5,5,false,17-7-2020,23,5,2
60fd41840ebc82e427d13453,Toyota,blue,car,1,1,1,false,8-2-2021,1,4,3
60fd41845dcdf0f0f3698b34,BMW,pink,car,3,3,2,true,27-5-2021,19,15,5
60fd41865dcdf0f0f3698b35,Ford,blue,car,5,5,3,true,27-10-2020,17,10,3
60fd41860ebc82e427d13454,Audi,green,car,5,5,7,false,22-2-2021,13,9,1
60fd41875dcdf0f0f3698b36,BMW,pink,car,4,4,2,true,14-5-2020,23,4,5
60fd41880ebc82e427d13455,BMW,blue,car,2,2,1,true,6-7-2020,14,21,3
60fd41895dcdf0f0f3698b37,Audi,white,car,4,4,1,true,15-9-2020,4,2,2
60fd41890ebc82e427d13456,Ford,blue,motorcycle,5,5,3,true,29-6-2020,15,8,1
60fd418a5dcdf0f0f3698b38,Ford,red,car,1,1,4,true,5-3-2021,3,3,2
60fd418b0ebc82e427d13457,Toyota,green,car,1,1,1,false,2-6-2020,4,21,1
60fd418c5dcdf0f0f3698b39,Maserati,yellow,car,2,2,3,false,18-8-2020,8,19,4
60fd418c0ebc82e427d13458,Maserati,pink,car,2,2,6,false,5-7-2020,18,20,5
60fd418d5dcdf0f0f3698b3a,Honda,red,truck,2,2,1,false,17-4-2021,7,17,4
60fd418e0ebc82e427d13459,Ford,red,car,1,1,6,true,4-3-2021,21,16,2
60fd418f5dcdf0f0f3698b3b,Maserati,red,car,4,4,1,true,27-12-2020,19,4,2
60fd418f0ebc82e427d1345a,Audi,black,car,2,2,5,false,15-4-2020,14,17,3
60fd41905dcdf0f0f3698b3c,Renault,pink,motorcycle,5,5,7,true,26-8-2020,7,6,2
60fd41910ebc82e427d1345b,BMW,green,car,5,5,6,false,10-5-2020,23,6,1
60fd41915dcdf0f0f3698b3d,Renault,green,car,3,3,6,false,30-9-2020,13,7,1
60fd41920ebc82e427d1345c,Renault,pink,car,5,5,1,true,25-5-2020,15,1,5
60fd41935dcdf0f0f3698b3e,Toyota,green,car,3,3,2,false,19-5-2020,15,4,1
60fd41940ebc82e427d1345d,Lamborghini,black,car,5,5,7,false,23-1-2021,15,21,3
60fd41945dcdf0f0f3698b3f,Honda,green,motorcycle,4,4,1,true,13-5-2020,14,13,3
60fd41950ebc82e427d1345e,Audi,pink,car,4,4,5,true,22-1-2020,22,19,5
60fd41965dcdf0f0f3698b40,Renault,pink,motorcycle,1,1,7,true,25-7-2021,18,19,3
60fd41970ebc82e427d1345f,Renault,yellow,car,3,3,7,false,23-1-2021,18,14,4
60fd41975dcdf0f0f3698b41,Renault,pink,bus,5,5,6,false,31-10-2020,20,17,5
60fd41980ebc82e427d13460,Audi,green,motorcycle,4,4,1,false,4-3-2021,2,3,1
60fd41995dcdf0f0f3698b42,Audi,green,truck,1,1,1,false,23-5-2020,22,16,4
60fd419a0ebc82e427d13461,BMW,pink,car,1,1,2,true,21-6-2020,19,10,5
60fd419a5dcdf0f0f3698b43,Honda,black,bus,2,2,4,false,16-2-2020,23,9,5
60fd419b0ebc82e427d13462,Audi,green,car,2,2,1,true,18-5-2021,23,6,1
60fd419c5dcdf0f0f3698b44,Renault,blue,car,1,1,1,true,3-4-2020,5,7,3
60fd419d0ebc82e427d13463,Lamborghini,pink,bus,3,3,3,false,11-2-2021,22,9,5
60fd419d5dcdf0f0f3698b45,BMW,yellow,car,4,4,2,true,13-6-2020,18,21,4
60fd419e0ebc82e427d13464,Toyota,yellow,car,1,1,1,false,6-3-2020,4,9,4
60fd419f5dcdf0f0f3698b46,Honda,yellow,car,1,1,3,false,10-3-2020,21,17,4
60fd41a00ebc82e427d13465,Audi,yellow,car,4,4,3,true,5-6-2020,7,11,4
60fd41a05dcdf0f0f3698b47,BMW,green,car,3,3,6,true,18-9-2020,3,6,1
60fd41a10ebc82e427d13466,Honda,blue,car,3,3,3,true,7-4-2021,3,6,3
60fd41a25dcdf0f0f3698b48,Lamborghini,green,bus,5,5,3,false,12-12-2020,7,8,5
60fd41a30ebc82e427d13467,BMW,black,bus,2,2,2,false,4-5-2021,14,11,5
60fd41a35dcdf0f0f3698b49,Audi,blue,car,2,2,7,true,30-10-2020,22,17,3
60fd41a40ebc82e427d13468,Honda,white,car,2,2,6,true,12-11-2020,3,18,2
60fd41a55dcdf0f0f3698b4a,Toyota,white,bus,4,4,2,false,19-5-2020,20,10,5
60fd41a60ebc82e427d13469,Maserati,black,motorcycle,1,1,7,true,5-6-2021,11,2,2
60fd41a65dcdf0f0f3698b4b,Toyota,blue,car,1,1,2,true,24-3-2021,12,19,3
60fd41a70ebc82e427d1346a,Ford,red,car,4,4,7,false,21-11-2020,21,4,2
60fd41a85dcdf0f0f3698b4c,Lamborghini,red,car,1,1,1,true,26-3-2020,2,7,2
60fd41a90ebc82e427d1346b,Ford,white,car,4,4,2,true,3-1-2021,11,16,2
60fd41a95dcdf0f0f3698b4d,Honda,black,motorcycle,3,3,5,false,29-7-2020,8,17,4
60fd41ab5dcdf0f0f3698b4e,Lamborghini,green,car,1,1,3,false,31-3-2021,19,6,1
60fd41ac0ebc82e427d1346c,Lamborghini,yellow,car,5,5,5,true,12-4-2020,6,14,4
60fd41ae5dcdf0f0f3698b4f,Audi,yellow,car,3,3,6,false,18-2-2020,7,10,4
60fd41ae0ebc82e427d1346d,Lamborghini,black,truck,1,1,1,false,10-11-2020,1,19,4
60fd41af0ebc82e427d1346e,Renault,red,car,2,2,5,true,17-10-2020,5,18,2
60fd41ae5dcdf0f0f3698b50,Ford,black,truck,3,3,5,false,6-1-2021,5,17,4
60fd41af5dcdf0f0f3698b51,Maserati,blue,car,4,4,5,true,16-11-2020,10,17,3
60fd41b00ebc82e427d1346f,Audi,black,car,5,5,7,true,21-2-2021,11,19,3
60fd41b00ebc82e427d13470,Ford,white,bus,1,1,2,false,21-4-2020,12,5,5
60fd41b15dcdf0f0f3698b52,Audi,yellow,car,3,3,5,false,6-7-2020,21,3,4
60fd41b20ebc82e427d13471,Maserati,blue,truck,1,1,6,false,23-3-2021,13,21,4
60fd41b25dcdf0f0f3698b53,Ford,pink,car,5,5,7,true,2-3-2020,3,4,5
60fd41b30ebc82e427d13472,Audi,yellow,motorcycle,2,2,4,true,29-5-2020,5,17,3
60fd41b45dcdf0f0f3698b54,Toyota,black,bus,2,2,6,false,16-7-2021,3,12,5
60fd41b50ebc82e427d13473,Lamborghini,pink,car,4,4,6,false,17-4-2020,22,15,5
60fd41b55dcdf0f0f3698b55,Ford,white,car,3,3,1,true,22-2-2020,22,6,2
60fd41b60ebc82e427d13474,Lamborghini,white,car,1,1,4,true,21-1-2020,24,1,2
60fd41b75dcdf0f0f3698b56,Maserati,blue,car,1,1,7,true,5-9-2020,12,17,3
60fd41b80ebc82e427d13475,BMW,red,car,1,1,7,false,14-6-2021,19,15,2
60fd41b85dcdf0f0f3698b57,Maserati,white,car,5,5,2,false,22-1-2021,21,11,2
60fd41b90ebc82e427d13476,Honda,black,car,5,5,1,true,30-1-2021,17,14,3
60fd41ba5dcdf0f0f3698b58,BMW,white,car,5,5,7,false,20-2-2021,23,3,2
60fd41bb5dcdf0f0f3698b59,Ford,black,car,2,2,4,false,13-5-2020,19,6,3
60fd41bc0ebc82e427d13477,Lamborghini,pink,truck,5,5,4,false,6-12-2020,10,19,4
60fd41bc0ebc82e427d13478,Toyota,black,car,1,1,1,true,11-3-2021,7,4,3
60fd41bd5dcdf0f0f3698b5a,Ford,black,car,2,2,6,true,29-6-2020,4,17,3
60fd41be0ebc82e427d13479,Toyota,white,car,1,1,6,false,4-4-2020,21,22,2
60fd41be5dcdf0f0f3698b5b,Renault,pink,car,4,4,3,false,12-6-2020,5,1,5
60fd41bf0ebc82e427d1347a,Honda,green,car,2,2,4,false,25-2-2020,17,24,1
60fd41c05dcdf0f0f3698b5c,Lamborghini,yellow,car,2,2,6,true,5-1-2020,19,7,4
60fd41c10ebc82e427d1347b,Toyota,yellow,motorcycle,4,4,7,false,14-8-2020,11,11,1
60fd41c15dcdf0f0f3698b5d,Ford,white,car,1,1,4,false,29-1-2020,23,14,2
60fd41c20ebc82e427d1347c,Maserati,pink,bus,2,2,3,false,19-4-2020,7,21,5
60fd41c35dcdf0f0f3698b5e,Ford,pink,car,3,3,5,true,2-6-2020,22,20,5
60fd41c40ebc82e427d1347d,Ford,red,car,3,3,4,false,1-7-2021,5,9,2
60fd41c55dcdf0f0f3698b5f,Audi,red,car,1,1,4,false,15-1-2020,21,14,2
60fd41c50ebc82e427d1347e,Ford,green,motorcycle,2,2,3,true,24-2-2020,15,5,1
60fd41c65dcdf0f0f3698b60,Audi,pink,motorcycle,1,1,5,true,28-4-2021,21,5,4
60fd41c70ebc82e427d1347f,Maserati,yellow,bus,1,1,6,false,19-8-2020,19,5,5
60fd41c85dcdf0f0f3698b61,Maserati,yellow,car,2,2,3,true,4-4-2020,12,1,4
60fd41c80ebc82e427d13480,BMW,white,motorcycle,5,5,5,false,22-11-2020,6,2,2
60fd41c95dcdf0f0f3698b62,Honda,pink,car,2,2,7,true,12-10-2020,7,11,5
60fd41ca0ebc82e427d13481,BMW,green,truck,1,1,4,false,9-6-2020,13,14,4
60fd41cb5dcdf0f0f3698b63,Maserati,yellow,car,3,3,6,true,4-12-2020,23,2,4
60fd41cb0ebc82e427d13482,Honda,white,truck,2,2,5,false,26-4-2020,20,23,4
60fd41cc5dcdf0f0f3698b64,Maserati,blue,car,5,5,3,true,16-3-2020,7,11,3
60fd41cd0ebc82e427d13483,Maserati,white,car,2,2,7,true,15-7-2021,22,22,2
60fd41ce5dcdf0f0f3698b65,Ford,pink,car,3,3,5,true,19-9-2020,10,19,5
60fd41ce0ebc82e427d13484,Ford,green,car,5,5,6,true,14-11-2020,6,15,1
60fd41cf5dcdf0f0f3698b66,Ford,green,motorcycle,2,2,2,false,5-3-2021,19,16,4
60fd41d00ebc82e427d13485,Toyota,white,car,3,3,6,true,24-7-2021,17,5,2
60fd41d15dcdf0f0f3698b67,Renault,black,bus,5,5,5,false,24-3-2021,8,18,5
60fd41d10ebc82e427d13486,Renault,red,car,5,5,5,true,11-3-2020,16,3,2
60fd41d25dcdf0f0f3698b68,Lamborghini,red,bus,3,3,4,false,13-5-2020,13,21,5
60fd41d30ebc82e427d13487,Renault,pink,bus,5,5,1,false,27-9-2020,24,9,5
60fd41d45dcdf0f0f3698b69,Audi,yellow,car,4,4,1,true,27-9-2020,7,8,4
60fd41d50ebc82e427d13488,Toyota,green,motorcycle,1,1,2,true,8-2-2020,19,11,3
60fd41d55dcdf0f0f3698b6a,Honda,black,car,2,2,3,true,14-8-2020,18,5,3
60fd41d60ebc82e427d13489,Audi,yellow,truck,5,5,2,false,15-2-2021,8,15,4
60fd41d75dcdf0f0f3698b6b,Renault,green,car,4,4,2,false,19-3-2021,16,2,1
60fd41d80ebc82e427d1348a,Lamborghini,white,car,5,5,7,true,17-10-2020,1,14,2
60fd41d85dcdf0f0f3698b6c,BMW,white,bus,5,5,2,false,15-6-2020,9,22,5
60fd41d90ebc82e427d1348b,Maserati,yellow,car,3,3,3,false,13-5-2021,20,13,4
60fd41da5dcdf0f0f3698b6d,Lamborghini,red,car,5,5,2,false,24-9-2020,7,13,2
60fd41db0ebc82e427d1348c,Renault,red,bus,1,1,6,false,18-3-2020,22,14,5
60fd41db5dcdf0f0f3698b6e,Ford,blue,bus,2,2,6,false,11-7-2021,21,7,5
60fd41dc0ebc82e427d1348d,Honda,green,car,3,3,3,true,24-5-2020,12,8,1
60fd41dd5dcdf0f0f3698b6f,Honda,white,motorcycle,3,3,4,true,19-2-2020,18,2,1
60fd41de0ebc82e427d1348e,BMW,yellow,car,4,4,6,true,13-6-2020,15,9,4
60fd41de5dcdf0f0f3698b70,Audi,blue,car,1,1,1,false,14-6-2020,9,1,3
60fd41df0ebc82e427d1348f,Maserati,yellow,car,4,4,3,true,14-1-2021,23,11,4
60fd41e05dcdf0f0f3698b71,Lamborghini,pink,car,4,4,1,true,17-6-2021,5,14,5
60fd41e10ebc82e427d13490,Renault,green,car,3,3,6,false,18-1-2020,2,19,1
60fd41e15dcdf0f0f3698b72,Maserati,blue,motorcycle,5,5,3,true,15-9-2020,19,11,2
60fd41e20ebc82e427d13491,Lamborghini,black,truck,1,1,4,false,14-7-2021,15,14,4
60fd41e35dcdf0f0f3698b73,Toyota,black,car,1,1,7,false,16-5-2020,21,8,3
60fd41e40ebc82e427d13492,Toyota,blue,car,4,4,6,false,15-6-2021,17,4,3
60fd41e45dcdf0f0f3698b74,Ford,pink,motorcycle,1,1,6,false,12-7-2020,22,10,3
60fd41e50ebc82e427d13493,Renault,white,car,3,3,6,true,4-11-2020,10,9,2
60fd41e65dcdf0f0f3698b75,Toyota,red,motorcycle,4,4,7,true,26-1-2020,20,7,3
60fd41e70ebc82e427d13494,Toyota,black,bus,4,4,2,false,28-4-2021,9,14,5
60fd41e75dcdf0f0f3698b76,BMW,yellow,car,3,3,2,false,23-4-2021,22,11,4
60fd41e80ebc82e427d13495,Renault,pink,car,1,1,2,true,3-4-2020,16,13,5
60fd41e95dcdf0f0f3698b77,Lamborghini,blue,car,3,3,6,false,11-7-2021,5,12,3
60fd41ea0ebc82e427d13496,Honda,white,car,5,5,2,true,21-8-2020,10,16,2
60fd41ea5dcdf0f0f3698b78,Honda,black,car,3,3,7,true,8-1-2020,12,9,3
60fd41eb0ebc82e427d13497,Renault,white,car,2,2,5,true,4-1-2020,13,8,2
60fd41ec5dcdf0f0f3698b79,BMW,pink,car,1,1,2,false,24-5-2020,22,6,5
60fd41ed0ebc82e427d13498,Maserati,green,truck,2,2,1,false,21-4-2020,4,15,4
60fd41ed5dcdf0f0f3698b7a,BMW,black,car,4,4,2,true,21-7-2021,23,6,3
60fd41ee0ebc82e427d13499,Lamborghini,black,car,3,3,2,true,1-7-2021,8,4,3
60fd41ee5dcdf0f0f3698b7b,Lamborghini,red,bus,5,5,1,false,18-5-2020,19,23,5
60fd41f00ebc82e427d1349a,Audi,pink,truck,1,1,1,false,5-1-2020,8,19,4
60fd41f05dcdf0f0f3698b7c,Honda,pink,car,4,4,6,true,24-10-2020,11,16,5
60fd41f10ebc82e427d1349b,Toyota,blue,car,2,2,3,false,29-7-2020,2,4,3
60fd41f25dcdf0f0f3698b7d,Audi,red,car,3,3,3,true,2-1-2020,21,9,2
60fd41f30ebc82e427d1349c,Toyota,yellow,car,5,5,2,true,27-2-2021,13,12,4
60fd41f35dcdf0f0f3698b7e,Honda,blue,bus,1,1,5,false,16-12-2020,14,23,5
60fd41f40ebc82e427d1349d,Ford,blue,motorcycle,1,1,1,true,20-6-2020,9,4,4
60fd41f55dcdf0f0f3698b7f,Ford,black,car,3,3,1,false,18-2-2021,11,22,3
60fd41f50ebc82e427d1349e,Audi,white,car,1,1,2,false,8-8-2020,11,18,2
60fd41f65dcdf0f0f3698b80,Renault,red,car,1,1,5,true,5-12-2020,21,19,2
60fd41f70ebc82e427d1349f,Audi,pink,truck,2,2,6,false,29-8-2020,21,14,4
60fd41f85dcdf0f0f3698b81,Toyota,yellow,car,2,2,4,true,24-7-2021,21,1,4
60fd41f80ebc82e427d134a0,Lamborghini,white,bus,4,4,2,false,29-5-2021,4,7,5
60fd41f95dcdf0f0f3698b82,Audi,white,car,2,2,7,false,15-5-2020,9,2,2
60fd41fa0ebc82e427d134a1,Maserati,green,car,2,2,2,true,29-8-2020,8,20,1
60fd41fb5dcdf0f0f3698b83,Ford,pink,motorcycle,4,4,2,false,7-4-2021,12,2,1
60fd41fc0ebc82e427d134a2,Maserati,red,truck,2,2,2,false,14-5-2020,12,12,4
60fd41fc5dcdf0f0f3698b84,Renault,green,car,4,4,1,true,12-5-2020,23,24,1
60fd41fd0ebc82e427d134a3,Toyota,red,car,2,2,5,false,3-7-2021,2,24,2
60fd41fe5dcdf0f0f3698b85,Toyota,pink,car,1,1,1,true,6-2-2020,5,12,5
60fd41ff0ebc82e427d134a4,Renault,white,bus,4,4,5,false,27-8-2020,21,23,5
60fd41ff5dcdf0f0f3698b86,Honda,yellow,motorcycle,4,4,7,false,20-9-2020,7,4,3
60fd42000ebc82e427d134a5,Maserati,black,truck,1,1,2,false,3-1-2020,6,18,4
60fd42015dcdf0f0f3698b87,Toyota,blue,car,2,2,4,true,26-12-2020,24,24,3
60fd42020ebc82e427d134a6,Audi,black,car,2,2,4,true,31-1-2020,16,2,3
60fd42025dcdf0f0f3698b88,Renault,yellow,car,2,2,7,false,1-6-2020,2,16,4
60fd42030ebc82e427d134a7,Maserati,blue,bus,3,3,6,false,28-12-2020,10,13,5
60fd42045dcdf0f0f3698b89,Honda,yellow,car,1,1,4,true,4-1-2020,7,22,4
